sourceTaxonId	sourceTaxonName	sourceTaxonSex	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:1052362	Sylvia atricapilla		RO:0002470	eats	EOL:791911	Prunus serotina	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052362	Sylvia atricapilla		RO:0002470	eats	EOL:582356	Rhamnus cathartica	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052362	Sylvia atricapilla		RO:0002470	eats	EOL:623089	Rubus fruticosus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052362	Sylvia atricapilla		RO:0002470	eats	EOL:488731	Sambucus nigra	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052362	Sylvia atricapilla		RO:0002470	eats	EOL:241042	Sorbus aucuparia	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052362	Sylvia atricapilla		RO:0002470	eats	EOL:1033691	Taxus baccata	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052362	Sylvia atricapilla		RO:0002470	eats	EOL:488690	Viburnum opulus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:633510	Amelanchier lamarckii	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:485613	Frangula alnus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:488737	Lonicera xylosteum	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:231737	Prunus avium	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:632532	Prunus padus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:489743	Ribes rubrum	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:625333	Rubus idaeus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:488731	Sambucus nigra	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:488729	Sambucus racemosa	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:241042	Sorbus aucuparia	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:488697	Viburnum lantana	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:791911	Prunus serotina	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052364	Sylvia borin		RO:0002470	eats	EOL:488731	Sambucus nigra	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:1143004	Hedera helix	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:582687	Viscum album	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:488737	Lonicera xylosteum	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:231737	Prunus avium	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:632532	Prunus padus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:488731	Sambucus nigra	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:488729	Sambucus racemosa	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:241042	Sorbus aucuparia	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:488281	Cornus sanguinea	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:628306	Crataegus monogyma	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:791911	Prunus serotina	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:485613	Frangula alnus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:582356	Rhamnus cathartica	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:234403	Rosa canina	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:623089	Rubus fruticosus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:488731	Sambucus nigra	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:243500	Sorbus aria	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:241042	Sorbus aucuparia	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:249839	Sorbus torminalis	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:1033691	Taxus baccata	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052742	Turdus philomelos		RO:0002470	eats	EOL:488690	Viburnum opulus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052757	Turdus viscivorus		RO:0002470	eats	EOL:582687	Viscum album	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052757	Turdus viscivorus		RO:0002470	eats	EOL:582687	Viscum album	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052757	Turdus viscivorus		RO:0002470	eats	EOL:231737	Prunus avium	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052757	Turdus viscivorus		RO:0002470	eats	EOL:241042	Sorbus aucuparia	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052757	Turdus viscivorus		RO:0002470	eats	EOL:1033691	Taxus baccata	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1052757	Turdus viscivorus		RO:0002470	eats	EOL:241042	Sorbus aucuparia	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:1143004	Hedera helix	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:628306	Crataegus monogyma	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:579174	Ligustrum vulgare	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:629094	Malus domestica	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:632461	Prunus spinosa	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:234403	Rosa canina	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:488690	Viburnum opulus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:633510	Amelanchier lamarckii	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:229659	Fragaria vesca	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:485613	Frangula alnus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:488737	Lonicera xylosteum	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:231737	Prunus avium	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:632532	Prunus padus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:489743	Ribes rubrum	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:625333	Rubus idaeus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:488731	Sambucus nigra	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:488729	Sambucus racemosa	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:241042	Sorbus aucuparia	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:488697	Viburnum lantana	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:488281	Cornus sanguinea	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:630630	Crataegus laeviagta	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:628306	Crataegus monogyma	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:629094	Malus domestica	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:791911	Prunus serotina	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:485613	Frangula alnus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:301139	Prunus domestica	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:632461	Prunus spinosa	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:582356	Rhamnus cathartica	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:234403	Rosa canina	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:623089	Rubus fruticosus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:488731	Sambucus nigra	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:243500	Sorbus aria	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:241042	Sorbus aucuparia	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:249839	Sorbus torminalis	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:1033691	Taxus baccata	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177498	Turdus merula		RO:0002470	eats	EOL:488690	Viburnum opulus	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177507	Turdus pilaris		RO:0002470	eats	EOL:628306	Crataegus monogyma	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177507	Turdus pilaris		RO:0002470	eats	EOL:579174	Ligustrum vulgare	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177507	Turdus pilaris		RO:0002470	eats	EOL:629094	Malus domestica	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
EOL:1177507	Turdus pilaris		RO:0002470	eats	EOL:234403	Rosa canina	GEONAMES:2908282	northern part of the federal state of Hesse			1997-06-01/1999-12-31		Stiebel, H. and Bairlein, F., 2008. Frugivorie mitteleuropäischer Vögel I: Nahrung und Nahrungserwerb. Vogelwarte, 46, pp.1-23.
